+6.18500,+0.03629,-0.10388,+0.39587,-0.99004,+0.32769,+0.00009,-0.00005,-0.00020,-0.00144,+0.00354,-0.00083,+0.00013,-0.00003,+0.00295,-0.00020,+0.00391,+0.00012,+0.00113,-0.00748,+0.00005,-0.26126,-0.01297,-0.28017,-0.00872,+0.00441,-0.01420
12.31196,-0.01645,+0.00442,+0.29026,-0.13537,+0.20934,+0.00001,-0.00028,-0.00006,+0.00115,-0.00076,-0.00044,+0.00015,+0.00002,+0.00195,+0.01114,-0.00749,+0.00024,-0.01487,+0.00136,-0.00157,+0.00066,-0.05120,-0.01151,+0.10975,-0.06061,+0.02063
+5.00795,-0.00038,-0.01634,+0.60822,-1.89594,-0.13118,-0.00019,-0.00013,+0.00056,+0.00437,+0.00437,-0.00011,+0.00019,+0.00007,+0.01327,-0.00087,-0.00025,+0.00142,-0.00805,-0.00199,+0.00147,-0.01779,-0.21166,-0.06569,+0.14568,-0.00664,-0.02373
+0.38242,-0.00007,+0.00058,+0.00095,-0.00647,-0.02707,+0.00426,-0.00043,-0.00048,+0.00075,+0.02392,-0.00342,+0.00000,+0.00001,-0.00001,+0.00010,-0.00007,+0.00004,-0.00004,+0.00065,+0.00007,-0.00006,+0.00053,-0.00003,+0.01205,+0.00316,+0.00073
+0.20596,-0.00002,+0.00075,+0.00584,-0.00062,-0.01869,+0.01437,-0.00004,-0.00059,+0.00999,+0.00202,-0.00136,+0.00001,+0.00000,+0.00063,-0.00001,-0.00005,-0.00002,-0.00042,-0.00007,+0.00016,+0.00814,-0.00037,-0.01540,+0.00008,-0.00013,+0.00156
+0.70280,+0.00058,-0.00101,+0.05837,-0.02808,+0.00060,+0.00187,-0.00029,+0.00009,-0.00456,-0.00419,+0.00171,-0.00001,+0.00000,+0.00003,+0.00003,+0.00002,+0.00001,+0.00044,+0.00026,+0.00003,-0.00472,+0.01703,+0.00138,+0.00931,+0.00134,+0.00007
